,similar_articles,scores
23416702,"[2676271, 5740890, 22345050, 2352562, 49538597, 8526165, 4269567, 9369613, 76940, 46263132, 43590845, 17862013, 31804256, 3304092, 5141410, 53920285, 53874996, 54329819, 31752133, 53984662, 53903332, 31903693, 5205615, 17430047, 4678428, 36205810, 6678, 33777, 20355828, 38928070, 3474408, 52390011, 11503984, 895672, 1846593, 1419205, 236573, 33069847, 66365, 20777185, 4020758, 851060, 47048387, 22044074, 5625640, 3279728, 37049778, 10579085, 52014686, 51676708, 44137874, 50714180, 23875703, 53720250, 275388, 8727319, 4699587, 737610, 24243398, 51058554, 113180, 1519473, 755842, 49876887, 45049201, 44444481, 1467938, 536789, 583254, 54435831, 178449, 42497710, 47079044, 300591, 22078621, 24727796, 19600264, 1136673, 52243894]","[0.7029603123664856, 0.68088102340698242, 0.67926424741744995, 0.66942775249481201, 0.66592586040496826, 0.66481673717498779, 0.65248310565948486, 0.63700205087661743, 0.63388282060623169, 0.6282275915145874, 0.6279025673866272, 0.62432128190994263, 0.60856205224990845, 0.60856205224990845, 0.60856205224990845, 0.60856205224990845, 0.60856205224990845, 0.60856205224990845, 0.60856205224990845, 0.59584683179855347, 0.59258085489273071, 0.58507728576660156, 0.58384716510772705, 0.58332568407058716, 0.58112180233001709, 0.57894694805145264, 0.56874167919158936, 0.56733107566833496, 0.54207032918930054, 0.52644056081771851, 0.52022850513458252, 0.48387709259986877, 0.48263734579086304, 0.44163253903388977, 0.44003066420555115, 0.38897553086280823, 0.38777661323547363, 0.38186109066009521, 0.37489119172096252, 0.37218248844146729, 0.35731488466262817, 0.34707337617874146, 0.34563487768173218, 0.33767643570899963, 0.3307780921459198, 0.32923012971878052, 0.31993642449378967, 0.31993642449378967, 0.31993642449378967, 0.31993642449378967, 0.31993642449378967, 0.31993642449378967, 0.31968337297439575, 0.31928038597106934, 0.30432975292205811, 0.29033151268959045, 0.27679598331451416, 0.26857399940490723, 0.22915151715278625, 0.21753473579883575, 0.21322987973690033, 0.20045314729213715, 0.17890745401382446, 0.16741971671581268, 0.16494365036487579, 0.15984576940536499, 0.15104779601097107, 0.12384910136461258, 0.10220685601234436, 0.10122793167829514, 0.09770657867193222, 0.062188554555177689, 0.050005722790956497, 0.048297159373760223, 0.041470333933830261, 0.04133278876543045, 0.019217545166611671, 0.012311520986258984, 0.0098597593605518341]"
5740890,"[22345050, 2676271, 49538597, 2352562, 8526165, 4678428, 36205810, 43590845, 4269567, 17430047, 33777, 6678, 9369613, 76940, 17862013, 20355828, 3474408, 53874996, 53920285, 3304092, 31804256, 31752133, 5141410, 54329819, 53984662, 53903332, 31903693, 5205615, 1846593, 38928070, 23416702, 236573, 895672, 33069847, 66365, 11503984, 52390011, 4020758, 47048387, 5625640, 3279728, 44137874, 50714180, 52014686, 51676708, 10579085, 37049778, 53720250, 851060, 22044074, 23875703, 275388, 1419205, 8727319, 46263132, 20777185, 737610, 4699587, 113180, 1519473, 24243398, 49876887, 45049201, 51058554, 44444481, 1467938, 755842, 536789, 54435831, 178449, 583254, 42497710, 300591, 47079044, 24727796, 22078621, 19600264, 1136673, 52243894]","[0.99987161159515381, 0.99602466821670532, 0.94454061985015869, 0.93258631229400635, 0.93158435821533203, 0.91044825315475464, 0.90441787242889404, 0.89697450399398804, 0.89607119560241699, 0.89269042015075684, 0.89253509044647217, 0.89195865392684937, 0.87116819620132446, 0.85927838087081909, 0.84112375974655151, 0.83430612087249756, 0.81929498910903931, 0.81197178363800049, 0.81197178363800049, 0.81197178363800049, 0.81197178363800049, 0.81197178363800049, 0.81197178363800049, 0.81197178363800049, 0.80537122488021851, 0.7906489372253418, 0.78063732385635376, 0.7789960503578186, 0.72505044937133789, 0.70240145921707153, 0.68088102340698242, 0.67317253351211548, 0.66855359077453613, 0.66545850038528442, 0.65634673833847046, 0.64765018224716187, 0.64561134576797485, 0.63174283504486084, 0.61780339479446411, 0.59813708066940308, 0.59607839584350586, 0.58369672298431396, 0.58369672298431396, 0.58369672298431396, 0.58369672298431396, 0.58369672298431396, 0.58369672298431396, 0.58249986171722412, 0.58044964075088501, 0.57817339897155762, 0.56148993968963623, 0.55522370338439941, 0.53903907537460327, 0.52115017175674438, 0.51263308525085449, 0.50005018711090088, 0.48999038338661194, 0.40592697262763977, 0.37944352626800537, 0.3261314332485199, 0.30574458837509155, 0.30544298887252808, 0.300925612449646, 0.29024496674537659, 0.25718572735786438, 0.25245293974876404, 0.24883745610713959, 0.22595211863517761, 0.1846817284822464, 0.15157735347747803, 0.14925503730773926, 0.095147065818309784, 0.069217301905155182, 0.066719956696033478, 0.062985695898532867, 0.055331647396087646, 0.02564094215631485, 0.016426604241132736, 0.013155349530279636]"
31752133,"[54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99865686893463135, 0.99627542495727539, 0.98669356107711792, 0.97549420595169067, 0.97373944520950317, 0.96791738271713257, 0.96140944957733154, 0.95938807725906372, 0.94436001777648926, 0.94307464361190796, 0.90642416477203369, 0.86505645513534546, 0.85900378227233887, 0.83332914113998413, 0.81197178363800049, 0.80251389741897583, 0.79511547088623047, 0.78069788217544556, 0.60856205224990845, 0.59995418787002563, 0.57505464553833008, 0.57195752859115601, 0.51845812797546387, 0.50895947217941284, 0.5020451545715332, 0.48831060528755188, 0.47775104641914368, 0.45983344316482544, 0.4351942241191864, 0.37654584646224976, 0.35745695233345032, 0.33209657669067383, 0.2606387734413147, 0.26002180576324463, 0.17685720324516296, 0.13268022239208221, 0.12701557576656342, 0.1247500404715538, 0.11545267701148987, 0.11496179550886154, 0.10464197397232056, 0.092559508979320526, 0.089440703392028809, 0.082170292735099792, 0.077509351074695587, 0.068144790828227997, 0.067542165517807007, 0.06334860622882843, 0.061383802443742752, 0.042836315929889679, 0.041644476354122162, 0.032102897763252258, 0.031578611582517624, 0.028611939400434494, 0.020230511203408241, 0.017899453639984131, 0.01620173268020153, 0.01533337589353323]"
33069847,"[236573, 66365, 47048387, 5625640, 3279728, 50714180, 10579085, 51676708, 37049778, 52014686, 44137874, 53720250, 4020758, 23875703, 275388, 33777, 4678428, 1846593, 6678, 36205810, 46263132, 8727319, 3474408, 737610, 22044074, 17430047, 851060, 20355828, 22345050, 5740890, 113180, 2676271, 895672, 49876887, 45049201, 43590845, 49538597, 1519473, 536789, 23416702, 8526165, 2352562, 1467938, 54435831, 44444481, 4699587, 4269567, 9369613, 76940, 1419205, 53984662, 17862013, 178449, 11503984, 54329819, 53874996, 5141410, 31804256, 3304092, 53920285, 31752133, 53903332, 31903693, 5205615, 583254, 755842, 38928070, 20777185, 42497710, 52390011, 24727796, 24243398, 51058554, 300591, 47079044, 22078621, 19600264, 1136673, 52243894]","[0.99994611740112305, 0.99992626905441284, 0.99784195423126221, 0.99622362852096558, 0.99599754810333252, 0.99450993537902832, 0.99450993537902832, 0.99450993537902832, 0.99450993537902832, 0.99450993537902832, 0.99450993537902832, 0.99247068166732788, 0.9899982213973999, 0.95667368173599243, 0.94599723815917969, 0.90976178646087646, 0.90921503305435181, 0.90204381942749023, 0.89527612924575806, 0.89009839296340942, 0.87343084812164307, 0.8513532280921936, 0.83939635753631592, 0.83485186100006104, 0.82267099618911743, 0.78559410572052002, 0.76281154155731201, 0.75849413871765137, 0.67733454704284668, 0.66545850038528442, 0.60544735193252563, 0.59854048490524292, 0.55105239152908325, 0.52041769027709961, 0.51272094249725342, 0.46261042356491089, 0.45017978549003601, 0.38599467277526855, 0.38498011231422424, 0.38186109066009521, 0.38123595714569092, 0.35117390751838684, 0.33101314306259155, 0.31466308236122131, 0.29055473208427429, 0.26693651080131531, 0.2649480402469635, 0.23683971166610718, 0.1900065541267395, 0.18699896335601807, 0.1645485907793045, 0.15602913498878479, 0.1438821405172348, 0.10511364042758942, 0.10464197397232056, 0.10464197397232056, 0.10464197397232056, 0.10464197397232056, 0.10464197397232056, 0.10464197397232056, 0.10464197397232056, 0.10189402103424072, 0.10060378164052963, 0.10039225965738297, 0.094771549105644226, 0.091455012559890747, 0.09052121639251709, 0.084766946732997894, 0.083614811301231384, 0.083202451467514038, 0.054060626775026321, 0.039402499794960022, 0.037405002862215042, 0.036922749131917953, 0.0085984617471694946, 0.0071308054029941559, 0.0033044482115656137, 0.0021169607061892748, 0.0016953812446445227]"
32912733,[17430047],[0.26896363496780396]
24243398,"[34442389, 3304092, 54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 36205810, 23416702, 20777185, 17430047, 1419205, 20355828, 4678428, 6678, 33777, 895672, 3474408, 51058554, 4699587, 1846593, 755842, 851060, 44444481, 1519473, 22044074, 583254, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 7321359, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[0.92639797925949097, 0.37654584646224976, 0.37654584646224976, 0.37654584646224976, 0.37654584646224976, 0.37654584646224976, 0.37654584646224976, 0.37654584646224976, 0.37604010105133057, 0.3751433789730072, 0.37153536081314087, 0.36731830239295959, 0.366657555103302, 0.36446526646614075, 0.36201474070549011, 0.36125358939170837, 0.35559484362602234, 0.35511085391044617, 0.34131026268005371, 0.32573342323303223, 0.32345432043075562, 0.31378662586212158, 0.30574458837509155, 0.30218327045440674, 0.29939743876457214, 0.2939685583114624, 0.23493091762065887, 0.22915151715278625, 0.22591026127338409, 0.21653443574905396, 0.21536822617053986, 0.19522325694561005, 0.18904301524162292, 0.18387132883071899, 0.17989517748355865, 0.17314837872982025, 0.16387057304382324, 0.13459892570972443, 0.12504959106445312, 0.098142445087432861, 0.097910128533840179, 0.066594846546649933, 0.060312017798423767, 0.049960184842348099, 0.047827187925577164, 0.046974111348390579, 0.043288387358188629, 0.039402499794960022, 0.034852899610996246, 0.033678524196147919, 0.030940882861614227, 0.02918582409620285, 0.025659637525677681, 0.025432722643017769, 0.02385365404188633, 0.023113815113902092, 0.016129836440086365, 0.015681054443120956, 0.012450525537133217, 0.012088213115930557, 0.011890795081853867, 0.010773707181215286, 0.0076177148148417473, 0.0067399647086858749, 0.006100695114582777, 0.0057737189345061779]"
17862013,"[76940, 3304092, 53920285, 53874996, 54329819, 31752133, 5141410, 31804256, 4269567, 9369613, 2352562, 53903332, 31903693, 5205615, 8526165, 53984662, 49538597, 2676271, 38928070, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 17430047, 20777185, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 22044074, 236573, 33069847, 1519473, 66365, 44444481, 583254, 4020758, 178449, 47048387, 1467938, 47079044, 8727319, 5625640, 22078621, 3279728, 42497710, 300591, 113180, 44137874, 52014686, 51676708, 50714180, 37049778, 10579085, 53720250, 23875703, 275388, 46263132, 24727796, 737610, 19600264, 49876887, 45049201, 1136673, 536789, 54435831, 52243894]","[0.99940496683120728, 0.99865686893463135, 0.99865686893463135, 0.99865686893463135, 0.99865686893463135, 0.99865686893463135, 0.99865686893463135, 0.99865686893463135, 0.99379253387451172, 0.9812048077583313, 0.97963613271713257, 0.97243160009384155, 0.96011817455291748, 0.95809948444366455, 0.95652836561203003, 0.94651597738265991, 0.92371875047683716, 0.88434988260269165, 0.86389458179473877, 0.85176801681518555, 0.84112375974655151, 0.83234888315200806, 0.79404753446578979, 0.78086942434310913, 0.62432128190994263, 0.6120753288269043, 0.60029387474060059, 0.57781350612640381, 0.55445146560668945, 0.55187368392944336, 0.54600232839584351, 0.53163492679595947, 0.52190178632736206, 0.48541778326034546, 0.47596821188926697, 0.37604010105133057, 0.35697683691978455, 0.34374696016311646, 0.30586263537406921, 0.26301965117454529, 0.21539659798145294, 0.16901218891143799, 0.16627603769302368, 0.15602913498878479, 0.15188831090927124, 0.14402493834495544, 0.12980557978153229, 0.12883982062339783, 0.1186603382229805, 0.096328966319561005, 0.09453100711107254, 0.094227872788906097, 0.08205992728471756, 0.07277148962020874, 0.069679275155067444, 0.068053260445594788, 0.067118853330612183, 0.065322890877723694, 0.064841777086257935, 0.063427470624446869, 0.051812164485454559, 0.051812164485454559, 0.051812164485454559, 0.051812164485454559, 0.051812164485454559, 0.051812164485454559, 0.051705922931432724, 0.049840964376926422, 0.049284741282463074, 0.045504163950681686, 0.04417797178030014, 0.043494269251823425, 0.031536199152469635, 0.027112817391753197, 0.026711830869317055, 0.02020333893597126, 0.020056765526533127, 0.016393376514315605, 0.016179971396923065]"
34442389,"[24243398, 36205810, 44444481, 7321359]","[0.92639797925949097, 0.046723265200853348, 0.018176628276705742, 0.013439715839922428]"
178449,"[4678428, 33777, 36205810, 6678, 22345050, 5740890, 17430047, 3474408, 2676271, 236573, 33069847, 66365, 1846593, 20355828, 4020758, 47048387, 5625640, 3279728, 52014686, 10579085, 51676708, 50714180, 37049778, 44137874, 53720250, 23875703, 49538597, 275388, 43590845, 8526165, 22044074, 2352562, 46263132, 8727319, 851060, 737610, 4269567, 895672, 9369613, 76940, 53984662, 23416702, 17862013, 31752133, 5141410, 54329819, 3304092, 53920285, 53874996, 31804256, 53903332, 31903693, 5205615, 113180, 38928070, 11503984, 52390011, 49876887, 45049201, 1419205, 1519473, 4699587, 20777185, 536789, 1467938, 44444481, 54435831, 51058554, 24243398, 755842, 583254, 20901355, 42497710, 24727796, 300591, 47079044, 22078621, 19600264, 8886648, 1136673, 52243894]","[0.16142222285270691, 0.15966947376728058, 0.15934213995933533, 0.15849341452121735, 0.1524813324213028, 0.15157735347747803, 0.15009917318820953, 0.1468982994556427, 0.14601287245750427, 0.14465095102787018, 0.1438821405172348, 0.14296340942382812, 0.14229112863540649, 0.14215673506259918, 0.13973157107830048, 0.13894033432006836, 0.13684476912021637, 0.13662102818489075, 0.13526549935340881, 0.13526549935340881, 0.13526549935340881, 0.13526549935340881, 0.13526549935340881, 0.13526549935340881, 0.13498812913894653, 0.13011930882930756, 0.12940040230751038, 0.12866717576980591, 0.12559378147125244, 0.12451576441526413, 0.1214459016919136, 0.12055917829275131, 0.11879726499319077, 0.11794628947973251, 0.11705278605222702, 0.11355005204677582, 0.1102435290813446, 0.10953306406736374, 0.10557817667722702, 0.1007712110877037, 0.099038422107696533, 0.09770657867193222, 0.096328966319561005, 0.089440703392028809, 0.089440703392028809, 0.089440703392028809, 0.089440703392028809, 0.089440703392028809, 0.089440703392028809, 0.089440703392028809, 0.087091937661170959, 0.085989139974117279, 0.085808344185352325, 0.084762632846832275, 0.077371254563331604, 0.07301156222820282, 0.071115687489509583, 0.070783160626888275, 0.069736309349536896, 0.068449988961219788, 0.062478620558977127, 0.061282984912395477, 0.056650765240192413, 0.052361998707056046, 0.050851162523031235, 0.048201970756053925, 0.042798023670911789, 0.040493737906217575, 0.033678524196147919, 0.03199474886059761, 0.030739804729819298, 0.021866116672754288, 0.015989195555448532, 0.010484907776117325, 0.0097862742841243744, 0.0073493686504662037, 0.0060949181206524372, 0.0028244131244719028, 0.0022665085271000862, 0.001809431123547256, 0.0014490943867713213]"
36477294,[],[]
31804256,"[54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99865686893463135, 0.99627542495727539, 0.98669356107711792, 0.97549420595169067, 0.97373944520950317, 0.96791738271713257, 0.96140944957733154, 0.95938807725906372, 0.94436001777648926, 0.94307464361190796, 0.90642416477203369, 0.86505645513534546, 0.85900378227233887, 0.83332914113998413, 0.81197178363800049, 0.80251389741897583, 0.79511547088623047, 0.78069788217544556, 0.60856205224990845, 0.59995418787002563, 0.57505464553833008, 0.57195752859115601, 0.51845812797546387, 0.50895947217941284, 0.5020451545715332, 0.48831060528755188, 0.47775104641914368, 0.45983344316482544, 0.4351942241191864, 0.37654584646224976, 0.35745695233345032, 0.33209657669067383, 0.2606387734413147, 0.26002180576324463, 0.17685720324516296, 0.13268022239208221, 0.12701557576656342, 0.1247500404715538, 0.11545267701148987, 0.11496179550886154, 0.10464197397232056, 0.092559508979320526, 0.089440703392028809, 0.082170292735099792, 0.077509351074695587, 0.068144790828227997, 0.067542165517807007, 0.06334860622882843, 0.061383802443742752, 0.042836315929889679, 0.041644476354122162, 0.032102897763252258, 0.031578611582517624, 0.028611939400434494, 0.020230511203408241, 0.017899453639984131, 0.01620173268020153, 0.01533337589353323]"
37049778,"[52014686, 51676708, 50714180, 37049778, 10579085, 3279728, 5625640, 47048387, 53720250, 66365, 33069847, 236573, 4020758, 23875703, 275388, 1846593, 46263132, 33777, 4678428, 8727319, 6678, 36205810, 737610, 22044074, 3474408, 851060, 17430047, 20355828, 113180, 22345050, 5740890, 49876887, 45049201, 2676271, 895672, 536789, 43590845, 1519473, 49538597, 1467938, 23416702, 54435831, 8526165, 44444481, 2352562, 4699587, 4269567, 9369613, 178449, 1419205, 76940, 583254, 42497710, 53984662, 755842, 17862013, 24727796, 300591, 11503984, 20777185]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.99988245964050293, 0.99983978271484375, 0.99884319305419922, 0.99794948101043701, 0.99570715427398682, 0.99450993537902832, 0.9933699369430542, 0.98835659027099609, 0.96195489168167114, 0.95121949911117554, 0.87959909439086914, 0.87825250625610352, 0.86451524496078491, 0.86140924692153931, 0.85304248332977295, 0.84883850812911987, 0.84145951271057129, 0.83946055173873901, 0.81384789943695068, 0.79823917150497437, 0.74841368198394775, 0.72942382097244263, 0.70812934637069702, 0.60541176795959473, 0.5966334342956543, 0.58369672298431396, 0.52329057455062866, 0.51555132865905762, 0.51146060228347778, 0.5057108998298645, 0.38710534572601318, 0.377481609582901, 0.37416493892669678, 0.35729134082794189, 0.32468494772911072, 0.31993642449378967, 0.31640014052391052, 0.28411054611206055, 0.28001081943511963, 0.25126859545707703, 0.23346701264381409, 0.16259109973907471, 0.13550600409507751, 0.13526549935340881, 0.12785010039806366, 0.086227729916572571, 0.082168571650981903, 0.077617615461349487, 0.066091746091842651, 0.064600482583045959, 0.051812164485454559, 0.049977242946624756, 0.030461059883236885, 0.023549161851406097, 0.022107934579253197]"
22345050,"[5740890, 2676271, 49538597, 2352562, 8526165, 4678428, 36205810, 33777, 6678, 17430047, 43590845, 4269567, 9369613, 76940, 20355828, 17862013, 3474408, 53874996, 53920285, 3304092, 31804256, 31752133, 5141410, 54329819, 53984662, 53903332, 31903693, 5205615, 1846593, 38928070, 236573, 23416702, 33069847, 895672, 66365, 4020758, 11503984, 52390011, 47048387, 5625640, 3279728, 44137874, 50714180, 52014686, 51676708, 10579085, 37049778, 53720250, 851060, 22044074, 23875703, 275388, 1419205, 8727319, 46263132, 737610, 20777185, 4699587, 113180, 1519473, 49876887, 45049201, 24243398, 51058554, 44444481, 1467938, 755842, 536789, 54435831, 178449, 583254, 42497710, 300591, 47079044, 24727796, 22078621, 19600264, 1136673, 52243894]","[0.99987161159515381, 0.99451696872711182, 0.94058996438980103, 0.92668235301971436, 0.92634034156799316, 0.91684377193450928, 0.91048991680145264, 0.89920055866241455, 0.89832144975662231, 0.89668798446655273, 0.89397639036178589, 0.88884258270263672, 0.86369508504867554, 0.85097122192382812, 0.83856350183486938, 0.83234888315200806, 0.82550561428070068, 0.80251389741897583, 0.80251389741897583, 0.80251389741897583, 0.80251389741897583, 0.80251389741897583, 0.80251389741897583, 0.80251389741897583, 0.79729455709457397, 0.78143942356109619, 0.77154445648193359, 0.76992225646972656, 0.73396444320678711, 0.69421982765197754, 0.68493616580963135, 0.67926424741744995, 0.67733454704284668, 0.67074674367904663, 0.66835248470306396, 0.64389008283615112, 0.64057111740112305, 0.63809120655059814, 0.63032001256942749, 0.61090242862701416, 0.60886853933334351, 0.5966334342956543, 0.5966334342956543, 0.5966334342956543, 0.5966334342956543, 0.5966334342956543, 0.5966334342956543, 0.5954100489616394, 0.58845895528793335, 0.58750063180923462, 0.57393443584442139, 0.56752938032150269, 0.53528350591659546, 0.53191512823104858, 0.5239948034286499, 0.50085026025772095, 0.49466189742088318, 0.40580636262893677, 0.38697192072868347, 0.32971704006195068, 0.31221264600753784, 0.30759516358375549, 0.30218327045440674, 0.28686416149139404, 0.25971618294715881, 0.25592023134231567, 0.24721391499042511, 0.23095999658107758, 0.18877489864826202, 0.1524813324213028, 0.14913815259933472, 0.09557061642408371, 0.069012224674224854, 0.065942801535129547, 0.063238367438316345, 0.054687142372131348, 0.025342274457216263, 0.016235265880823135, 0.013002115301787853]"
5141410,"[54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99865686893463135, 0.99627542495727539, 0.98669356107711792, 0.97549420595169067, 0.97373944520950317, 0.96791738271713257, 0.96140944957733154, 0.95938807725906372, 0.94436001777648926, 0.94307464361190796, 0.90642416477203369, 0.86505645513534546, 0.85900378227233887, 0.83332914113998413, 0.81197178363800049, 0.80251389741897583, 0.79511547088623047, 0.78069788217544556, 0.60856205224990845, 0.59995418787002563, 0.57505464553833008, 0.57195752859115601, 0.51845812797546387, 0.50895947217941284, 0.5020451545715332, 0.48831060528755188, 0.47775104641914368, 0.45983344316482544, 0.4351942241191864, 0.37654584646224976, 0.35745695233345032, 0.33209657669067383, 0.2606387734413147, 0.26002180576324463, 0.17685720324516296, 0.13268022239208221, 0.12701557576656342, 0.1247500404715538, 0.11545267701148987, 0.11496179550886154, 0.10464197397232056, 0.092559508979320526, 0.089440703392028809, 0.082170292735099792, 0.077509351074695587, 0.068144790828227997, 0.067542165517807007, 0.06334860622882843, 0.061383802443742752, 0.042836315929889679, 0.041644476354122162, 0.032102897763252258, 0.031578611582517624, 0.028611939400434494, 0.020230511203408241, 0.017899453639984131, 0.01620173268020153, 0.01533337589353323]"
9369613,"[4269567, 76940, 17862013, 2352562, 54329819, 3304092, 53920285, 53874996, 5141410, 31804256, 31752133, 53984662, 8526165, 53903332, 31903693, 5205615, 49538597, 2676271, 5740890, 43590845, 22345050, 38928070, 52390011, 11503984, 17430047, 23416702, 36205810, 4678428, 20355828, 6678, 20777185, 33777, 1419205, 3474408, 895672, 1846593, 24243398, 4699587, 51058554, 851060, 755842, 236573, 33069847, 22044074, 66365, 4020758, 1519473, 47048387, 1505145, 5625640, 44444481, 3279728, 8727319, 10579085, 52014686, 51676708, 37049778, 44137874, 50714180, 53720250, 583254, 23875703, 275388, 1467938, 46263132, 737610, 113180, 178449, 47079044, 49876887, 42497710, 45049201, 22078621, 300591, 536789, 24727796, 54435831, 19600264, 1136673, 52243894]","[0.98454594612121582, 0.98354524374008179, 0.9812048077583313, 0.97824615240097046, 0.97549420595169067, 0.97549420595169067, 0.97549420595169067, 0.97549420595169067, 0.97549420595169067, 0.97549420595169067, 0.97549420595169067, 0.96370697021484375, 0.95846253633499146, 0.94987720251083374, 0.93784934282302856, 0.93587750196456909, 0.93262666463851929, 0.90725916624069214, 0.87116819620132446, 0.86405879259109497, 0.86369508504867554, 0.84385758638381958, 0.77563053369522095, 0.76475733518600464, 0.65980380773544312, 0.63700205087661743, 0.61050981283187866, 0.60646826028823853, 0.60170871019363403, 0.59136688709259033, 0.58824753761291504, 0.58319038152694702, 0.57526570558547974, 0.53269565105438232, 0.51709169149398804, 0.37344256043434143, 0.36731830239295959, 0.3555944561958313, 0.34869718551635742, 0.27393773198127747, 0.26240351796150208, 0.24675215780735016, 0.23683971166610718, 0.23418423533439636, 0.22521555423736572, 0.19981524348258972, 0.18013037741184235, 0.17713582515716553, 0.1733471006155014, 0.15294510126113892, 0.15056656301021576, 0.15044769644737244, 0.14350315928459167, 0.13550600409507751, 0.13550600409507751, 0.13550600409507751, 0.13550600409507751, 0.13550600409507751, 0.13550600409507751, 0.13522814214229584, 0.1328272819519043, 0.13035066425800323, 0.12889595329761505, 0.11960668116807938, 0.11900848895311356, 0.11375194787979126, 0.11335311830043793, 0.10557817667722702, 0.08015664666891098, 0.070909015834331512, 0.07039719820022583, 0.069860301911830902, 0.066474847495555878, 0.06592385470867157, 0.052455097436904907, 0.047396160662174225, 0.04287412017583847, 0.030804753303527832, 0.019734745845198631, 0.015804696828126907]"
